t,x,y,yaw
78.041,-0.1571,-1.3269,-1.5925
78.062,-0.1572,-1.3308,-1.5925
78.083,-0.1573,-1.3347,-1.5925
78.104,-0.1574,-1.3385,-1.5925
78.125,-0.1575,-1.3424,-1.5924
78.146,-0.1576,-1.3463,-1.5923
78.167,-0.1576,-1.3501,-1.5922
78.188,-0.1577,-1.3540,-1.5922
78.209,-0.1578,-1.3576,-1.5921
78.230,-0.1579,-1.3611,-1.5921
78.251,-0.1580,-1.3647,-1.5921
78.272,-0.1580,-1.3682,-1.5921
78.293,-0.1581,-1.3717,-1.5921
78.314,-0.1582,-1.3752,-1.5921
78.335,-0.1583,-1.3786,-1.5921
78.356,-0.1583,-1.3821,-1.5921
78.377,-0.1584,-1.3855,-1.5921
78.398,-0.1585,-1.3889,-1.5921
78.419,-0.1585,-1.3922,-1.5921
78.440,-0.1586,-1.3955,-1.5921
78.461,-0.1587,-1.3988,-1.5921
78.482,-0.1588,-1.4022,-1.5921
78.503,-0.1588,-1.4055,-1.5921
78.524,-0.1589,-1.4087,-1.5921
78.545,-0.1590,-1.4117,-1.5921
78.566,-0.1590,-1.4147,-1.5921
78.587,-0.1591,-1.4177,-1.5921
78.608,-0.1592,-1.4206,-1.5918
78.629,-0.1593,-1.4235,-1.5903
78.650,-0.1594,-1.4264,-1.5888
78.671,-0.1595,-1.4293,-1.5873
78.692,-0.1597,-1.4322,-1.5857
78.713,-0.1598,-1.4351,-1.5842
78.734,-0.1599,-1.4379,-1.5826
78.755,-0.1600,-1.4406,-1.5810
78.776,-0.1601,-1.4434,-1.5794
78.797,-0.1602,-1.4462,-1.5778
78.818,-0.1603,-1.4489,-1.5762
78.839,-0.1604,-1.4516,-1.5747
78.860,-0.1604,-1.4542,-1.5731
78.881,-0.1605,-1.4569,-1.5716
78.902,-0.1606,-1.4595,-1.5701
78.923,-0.1606,-1.4621,-1.5687
78.944,-0.1607,-1.4647,-1.5672
78.965,-0.1608,-1.4672,-1.5658
78.986,-0.1608,-1.4696,-1.5644
79.007,-0.1609,-1.4718,-1.5630
79.028,-0.1609,-1.4740,-1.5616
79.049,-0.1609,-1.4762,-1.5603
79.070,-0.1610,-1.4785,-1.5589
79.091,-0.1610,-1.4807,-1.5575
79.112,-0.1610,-1.4829,-1.5562
79.133,-0.1611,-1.4850,-1.5549
79.154,-0.1611,-1.4871,-1.5536
79.175,-0.1611,-1.4893,-1.5523
79.196,-0.1611,-1.4914,-1.5509
79.217,-0.1612,-1.4934,-1.5487
79.238,-0.1613,-1.4954,-1.5465
79.259,-0.1613,-1.4974,-1.5444
79.280,-0.1614,-1.4994,-1.5422
79.301,-0.1614,-1.5014,-1.5400
79.322,-0.1614,-1.5033,-1.5377
79.343,-0.1615,-1.5052,-1.5355
79.364,-0.1615,-1.5071,-1.5332
79.385,-0.1616,-1.5090,-1.5310
79.406,-0.1616,-1.5107,-1.5288
79.427,-0.1616,-1.5125,-1.5266
79.448,-0.1616,-1.5143,-1.5245
79.469,-0.1616,-1.5161,-1.5223
79.490,-0.1617,-1.5179,-1.5201
79.511,-0.1617,-1.5196,-1.5179
79.532,-0.1617,-1.5213,-1.5156
79.553,-0.1617,-1.5230,-1.5134
79.574,-0.1617,-1.5247,-1.5111
79.595,-0.1617,-1.5264,-1.5089
79.616,-0.1617,-1.5280,-1.5067
79.637,-0.1617,-1.5295,-1.5045
79.658,-0.1617,-1.5311,-1.5023
79.679,-0.1617,-1.5327,-1.5001
79.700,-0.1617,-1.5343,-1.4985
79.721,-0.1615,-1.5360,-1.4980
79.742,-0.1614,-1.5376,-1.4975
79.763,-0.1613,-1.5393,-1.4971
79.784,-0.1613,-1.5409,-1.4959
79.805,-0.1613,-1.5425,-1.4937
79.826,-0.1612,-1.5441,-1.4915
79.847,-0.1612,-1.5456,-1.4893
79.868,-0.1612,-1.5472,-1.4872
79.889,-0.1612,-1.5488,-1.4850
79.910,-0.1611,-1.5502,-1.4827
79.931,-0.1611,-1.5517,-1.4805
79.952,-0.1611,-1.5531,-1.4782
79.973,-0.1611,-1.5546,-1.4760
79.994,-0.1611,-1.5553,-1.4727
80.015,-0.1612,-1.5560,-1.4694
80.036,-0.1613,-1.5567,-1.4661
80.057,-0.1614,-1.5574,-1.4628
80.078,-0.1615,-1.5581,-1.4595
80.099,-0.1615,-1.5588,-1.4562
80.120,-0.1616,-1.5595,-1.4529
80.141,-0.1616,-1.5603,-1.4507
80.162,-0.1616,-1.5611,-1.4484
80.183,-0.1616,-1.5619,-1.4462
80.204,-0.1616,-1.5627,-1.4439
80.225,-0.1616,-1.5635,-1.4418
80.246,-0.1616,-1.5643,-1.4398
80.267,-0.1616,-1.5651,-1.4378
80.288,-0.1616,-1.5659,-1.4357
80.309,-0.1616,-1.5666,-1.4338
80.330,-0.1616,-1.5673,-1.4319
80.351,-0.1616,-1.5680,-1.4300
80.372,-0.1616,-1.5687,-1.4281
80.393,-0.1616,-1.5694,-1.4262
80.414,-0.1615,-1.5701,-1.4246
80.435,-0.1615,-1.5709,-1.4229
80.456,-0.1614,-1.5717,-1.4212
80.477,-0.1614,-1.5725,-1.4196
80.498,-0.1614,-1.5733,-1.4180
80.519,-0.1613,-1.5740,-1.4164
80.540,-0.1613,-1.5747,-1.4148
80.561,-0.1612,-1.5753,-1.4132
80.582,-0.1612,-1.5760,-1.4117
80.603,-0.1612,-1.5768,-1.4100
80.624,-0.1611,-1.5776,-1.4083
80.645,-0.1611,-1.5784,-1.4067
80.666,-0.1610,-1.5788,-1.4058
80.687,-0.1610,-1.5788,-1.4058
80.708,-0.1610,-1.5788,-1.4058
80.729,-0.1610,-1.5788,-1.4058
80.750,-0.1610,-1.5788,-1.4058
80.771,-0.1617,-1.5790,-1.3920
80.792,-0.1626,-1.5791,-1.3712
80.813,-0.1635,-1.5794,-1.3505
80.834,-0.1645,-1.5796,-1.3299
80.855,-0.1654,-1.5799,-1.3091
80.876,-0.1663,-1.5802,-1.2884
80.897,-0.1673,-1.5805,-1.2676
80.918,-0.1682,-1.5808,-1.2468
80.939,-0.1691,-1.5811,-1.2262
80.960,-0.1700,-1.5815,-1.2056
80.981,-0.1708,-1.5819,-1.1850
81.002,-0.1717,-1.5823,-1.1644
81.023,-0.1726,-1.5827,-1.1438
81.044,-0.1734,-1.5831,-1.1231
81.065,-0.1743,-1.5835,-1.1025
81.086,-0.1751,-1.5840,-1.0819
81.107,-0.1760,-1.5845,-1.0613
81.128,-0.1768,-1.5849,-1.0406
81.149,-0.1776,-1.5855,-1.0200
81.170,-0.1784,-1.5860,-0.9994
81.191,-0.1792,-1.5865,-0.9788
81.212,-0.1800,-1.5871,-0.9582
81.233,-0.1807,-1.5876,-0.9376
81.254,-0.1815,-1.5882,-0.9170
81.275,-0.1822,-1.5888,-0.8964
81.296,-0.1830,-1.5895,-0.8758
81.317,-0.1837,-1.5901,-0.8553
81.338,-0.1844,-1.5907,-0.8351
81.359,-0.1850,-1.5914,-0.8150
81.380,-0.1857,-1.5920,-0.7958
81.401,-0.1863,-1.5926,-0.7766
81.422,-0.1869,-1.5933,-0.7582
81.443,-0.1874,-1.5939,-0.7404
81.464,-0.1880,-1.5945,-0.7228
81.485,-0.1885,-1.5951,-0.7059
81.506,-0.1890,-1.5957,-0.6890
81.527,-0.1894,-1.5963,-0.6731
81.548,-0.1898,-1.5969,-0.6574
81.569,-0.1903,-1.5975,-0.6422
81.590,-0.1907,-1.5980,-0.6273
81.611,-0.1911,-1.5986,-0.6124
81.632,-0.1914,-1.5991,-0.5986
81.653,-0.1918,-1.5997,-0.5847
81.674,-0.1921,-1.6002,-0.5714
81.695,-0.1924,-1.6007,-0.5583
81.716,-0.1927,-1.6012,-0.5455
81.737,-0.1930,-1.6017,-0.5334
81.758,-0.1933,-1.6022,-0.5212
81.779,-0.1935,-1.6027,-0.5095
81.800,-0.1938,-1.6032,-0.4979
81.821,-0.1940,-1.6036,-0.4868
81.842,-0.1942,-1.6041,-0.4760
81.863,-0.1944,-1.6045,-0.4654
81.884,-0.1946,-1.6049,-0.4551
81.905,-0.1948,-1.6054,-0.4449
81.926,-0.1950,-1.6058,-0.4353
81.947,-0.1952,-1.6062,-0.4259
81.968,-0.1954,-1.6066,-0.4166
81.989,-0.1955,-1.6070,-0.4076
82.010,-0.1957,-1.6074,-0.3987
82.031,-0.1958,-1.6077,-0.3904
82.052,-0.1960,-1.6081,-0.3820
82.073,-0.1961,-1.6084,-0.3740
82.094,-0.1962,-1.6088,-0.3661
82.115,-0.1963,-1.6091,-0.3584
82.136,-0.1965,-1.6094,-0.3511
82.157,-0.1966,-1.6097,-0.3437
82.178,-0.1967,-1.6101,-0.3367
82.199,-0.1968,-1.6104,-0.3298
82.220,-0.1969,-1.6107,-0.3230
82.241,-0.1969,-1.6109,-0.3166
82.262,-0.1970,-1.6112,-0.3101
82.283,-0.1971,-1.6115,-0.3040
82.304,-0.1972,-1.6118,-0.2978
82.325,-0.1973,-1.6120,-0.2920
82.346,-0.1973,-1.6123,-0.2863
82.367,-0.1974,-1.6125,-0.2807
82.388,-0.1975,-1.6128,-0.2753
82.409,-0.1975,-1.6130,-0.2699
82.430,-0.1976,-1.6133,-0.2647
82.451,-0.1977,-1.6135,-0.2596
82.472,-0.1977,-1.6137,-0.2544
82.493,-0.1978,-1.6140,-0.2492
82.514,-0.1978,-1.6142,-0.2440
82.535,-0.1979,-1.6144,-0.2389
82.556,-0.1979,-1.6147,-0.2337
82.577,-0.1980,-1.6149,-0.2285
82.598,-0.1980,-1.6151,-0.2233
82.619,-0.1981,-1.6154,-0.2181
82.640,-0.1981,-1.6156,-0.2130
82.661,-0.1982,-1.6158,-0.2079
82.682,-0.1982,-1.6160,-0.2044
82.703,-0.1982,-1.6162,-0.2008
82.724,-0.1982,-1.6163,-0.1976
82.745,-0.1983,-1.6165,-0.1944
82.766,-0.1983,-1.6166,-0.1912
82.787,-0.1983,-1.6167,-0.1882
82.808,-0.1983,-1.6169,-0.1852
82.829,-0.1984,-1.6170,-0.1824
82.850,-0.1984,-1.6171,-0.1796
82.871,-0.1984,-1.6173,-0.1769
82.892,-0.1984,-1.6174,-0.1743
82.913,-0.1984,-1.6175,-0.1717
82.934,-0.1985,-1.6176,-0.1692
82.955,-0.1985,-1.6177,-0.1667
82.976,-0.1985,-1.6178,-0.1642
82.997,-0.1985,-1.6180,-0.1617
83.018,-0.1985,-1.6181,-0.1592
83.039,-0.1985,-1.6182,-0.1567
83.060,-0.1986,-1.6183,-0.1542
83.081,-0.1986,-1.6184,-0.1517
83.102,-0.1986,-1.6185,-0.1492
83.123,-0.1986,-1.6187,-0.1467
83.144,-0.1986,-1.6188,-0.1442
83.165,-0.1986,-1.6189,-0.1417
83.186,-0.1987,-1.6190,-0.1392
83.207,-0.1987,-1.6191,-0.1367
83.228,-0.1987,-1.6192,-0.1342
83.249,-0.1987,-1.6193,-0.1317
83.270,-0.1987,-1.6195,-0.1292
83.291,-0.1987,-1.6196,-0.1266
83.312,-0.1987,-1.6197,-0.1241
83.333,-0.1988,-1.6198,-0.1216
83.354,-0.1988,-1.6199,-0.1191
83.375,-0.1988,-1.6200,-0.1166
83.396,-0.1988,-1.6202,-0.1141
83.417,-0.1988,-1.6203,-0.1116
83.438,-0.1988,-1.6204,-0.1091
83.459,-0.1988,-1.6205,-0.1065
83.480,-0.1988,-1.6206,-0.1040
83.501,-0.1989,-1.6207,-0.1015
83.522,-0.1989,-1.6209,-0.0990
83.543,-0.1989,-1.6210,-0.0965
83.564,-0.1989,-1.6211,-0.0940
83.585,-0.1989,-1.6212,-0.0914
83.606,-0.1989,-1.6213,-0.0889
83.627,-0.1989,-1.6213,-0.0888
83.648,-0.1989,-1.6213,-0.0888
83.669,-0.1989,-1.6213,-0.0888
83.690,-0.1989,-1.6213,-0.0888
83.711,-0.1989,-1.6213,-0.0888
83.732,-0.1989,-1.6213,-0.0888
83.753,-0.1989,-1.6213,-0.0888
83.774,-0.1989,-1.6213,-0.0888
83.795,-0.1989,-1.6213,-0.0888
83.816,-0.1989,-1.6213,-0.0888
83.837,-0.1989,-1.6213,-0.0888
83.858,-0.1989,-1.6213,-0.0888
83.879,-0.1989,-1.6213,-0.0888
83.900,-0.1989,-1.6213,-0.0888
83.921,-0.1989,-1.6213,-0.0888
83.942,-0.1971,-1.6215,-0.0886
83.963,-0.1951,-1.6217,-0.0883
83.984,-0.1930,-1.6219,-0.0880
84.005,-0.1909,-1.6221,-0.0878
84.026,-0.1889,-1.6223,-0.0876
84.047,-0.1854,-1.6226,-0.0869
84.068,-0.1815,-1.6230,-0.0861
84.089,-0.1775,-1.6234,-0.0853
84.110,-0.1736,-1.6237,-0.0845
84.131,-0.1697,-1.6241,-0.0838
84.152,-0.1658,-1.6245,-0.0830
84.173,-0.1600,-1.6250,-0.0819
84.194,-0.1540,-1.6255,-0.0808
84.215,-0.1481,-1.6261,-0.0797
84.236,-0.1421,-1.6266,-0.0786
84.257,-0.1361,-1.6271,-0.0775
84.278,-0.1301,-1.6276,-0.0764
84.299,-0.1224,-1.6283,-0.0751
84.320,-0.1144,-1.6289,-0.0740
84.341,-0.1064,-1.6296,-0.0728
84.362,-0.0984,-1.6302,-0.0716
84.383,-0.0903,-1.6308,-0.0704
84.404,-0.0823,-1.6314,-0.0692
84.425,-0.0742,-1.6321,-0.0681
84.446,-0.0660,-1.6327,-0.0670
84.467,-0.0578,-1.6332,-0.0661
84.488,-0.0496,-1.6338,-0.0651
84.509,-0.0414,-1.6344,-0.0642
84.530,-0.0332,-1.6350,-0.0634
84.551,-0.0250,-1.6355,-0.0625
84.572,-0.0166,-1.6361,-0.0617
84.593,-0.0083,-1.6366,-0.0609
84.614,0.0001,-1.6372,-0.0601
84.635,0.0085,-1.6377,-0.0594
84.656,0.0168,-1.6382,-0.0586
84.677,0.0252,-1.6388,-0.0579
84.698,0.0336,-1.6393,-0.0571
84.719,0.0420,-1.6398,-0.0564
84.740,0.0503,-1.6403,-0.0557
84.761,0.0587,-1.6408,-0.0554
84.782,0.0671,-1.6412,-0.0553
84.803,0.0755,-1.6417,-0.0553
84.824,0.0839,-1.6422,-0.0552
84.845,0.0922,-1.6426,-0.0552
84.866,0.1005,-1.6431,-0.0554
84.887,0.1088,-1.6435,-0.0557
84.908,0.1171,-1.6440,-0.0560
84.929,0.1253,-1.6444,-0.0563
84.950,0.1336,-1.6449,-0.0566
84.971,0.1419,-1.6453,-0.0569
84.992,0.1503,-1.6458,-0.0572
85.013,0.1586,-1.6463,-0.0575
85.034,0.1670,-1.6467,-0.0579
85.055,0.1754,-1.6472,-0.0582
85.076,0.1838,-1.6477,-0.0586
85.097,0.1922,-1.6482,-0.0589
85.118,0.2006,-1.6486,-0.0592
85.139,0.2090,-1.6491,-0.0594
85.160,0.2174,-1.6496,-0.0596
85.181,0.2257,-1.6501,-0.0598
85.202,0.2341,-1.6505,-0.0601
85.223,0.2425,-1.6510,-0.0603
85.244,0.2509,-1.6515,-0.0606
85.265,0.2592,-1.6520,-0.0608
85.286,0.2672,-1.6524,-0.0609
85.307,0.2753,-1.6529,-0.0611
85.328,0.2834,-1.6533,-0.0612
85.349,0.2914,-1.6538,-0.0613
85.370,0.2995,-1.6543,-0.0615
85.391,0.3077,-1.6547,-0.0617
85.412,0.3160,-1.6552,-0.0618
85.433,0.3243,-1.6557,-0.0620
85.454,0.3325,-1.6562,-0.0622
85.475,0.3409,-1.6567,-0.0622
85.496,0.3493,-1.6571,-0.0623
85.517,0.3577,-1.6576,-0.0624
85.538,0.3661,-1.6581,-0.0624
85.559,0.3741,-1.6586,-0.0625
85.580,0.3821,-1.6590,-0.0626
85.601,0.3902,-1.6595,-0.0627
85.622,0.3982,-1.6600,-0.0628
85.643,0.4064,-1.6605,-0.0630
85.664,0.4145,-1.6609,-0.0631
85.685,0.4227,-1.6614,-0.0632
85.706,0.4309,-1.6619,-0.0634
85.727,0.4389,-1.6623,-0.0634
85.748,0.4467,-1.6628,-0.0635
85.769,0.4546,-1.6633,-0.0635
85.790,0.4625,-1.6637,-0.0635
85.811,0.4703,-1.6642,-0.0635
85.832,0.4778,-1.6646,-0.0636
85.853,0.4852,-1.6650,-0.0636
85.874,0.4926,-1.6655,-0.0637
85.895,0.5000,-1.6659,-0.0638
85.916,0.5070,-1.6663,-0.0639
85.937,0.5140,-1.6667,-0.0640
85.958,0.5210,-1.6671,-0.0641
85.979,0.5280,-1.6675,-0.0642
86.000,0.5351,-1.6679,-0.0643
86.021,0.5419,-1.6683,-0.0644
86.042,0.5487,-1.6687,-0.0645
86.063,0.5555,-1.6691,-0.0647
86.084,0.5622,-1.6695,-0.0648
86.105,0.5690,-1.6699,-0.0649
86.126,0.5757,-1.6703,-0.0650
86.147,0.5821,-1.6706,-0.0650
86.168,0.5884,-1.6710,-0.0651
86.189,0.5945,-1.6713,-0.0651
86.210,0.6005,-1.6717,-0.0652
86.231,0.6066,-1.6720,-0.0652
86.252,0.6125,-1.6723,-0.0653
86.273,0.6182,-1.6726,-0.0654
86.294,0.6239,-1.6730,-0.0656
86.315,0.6296,-1.6733,-0.0657
86.336,0.6353,-1.6736,-0.0658
86.357,0.6410,-1.6739,-0.0660
86.378,0.6467,-1.6742,-0.0661
86.399,0.6524,-1.6745,-0.0662
86.420,0.6581,-1.6749,-0.0664
86.441,0.6635,-1.6751,-0.0664
86.462,0.6689,-1.6754,-0.0665
86.483,0.6743,-1.6757,-0.0665
86.504,0.6796,-1.6760,-0.0666
86.525,0.6848,-1.6763,-0.0666
86.546,0.6899,-1.6766,-0.0667
86.567,0.6949,-1.6769,-0.0668
86.588,0.6997,-1.6771,-0.0669
86.609,0.7045,-1.6774,-0.0671
86.630,0.7094,-1.6776,-0.0672
86.651,0.7142,-1.6779,-0.0673
86.672,0.7190,-1.6781,-0.0675
86.693,0.7238,-1.6784,-0.0677
86.714,0.7285,-1.6786,-0.0679
86.735,0.7332,-1.6788,-0.0681
86.756,0.7379,-1.6791,-0.0683
86.777,0.7427,-1.6793,-0.0685
86.798,0.7471,-1.6795,-0.0687
86.819,0.7515,-1.6797,-0.0688
86.840,0.7559,-1.6800,-0.0690
86.861,0.7603,-1.6802,-0.0691
86.882,0.7647,-1.6804,-0.0692
86.903,0.7689,-1.6806,-0.0694
86.924,0.7731,-1.6808,-0.0697
86.945,0.7773,-1.6810,-0.0699
86.966,0.7812,-1.6811,-0.0701
86.987,0.7850,-1.6813,-0.0703
87.008,0.7888,-1.6815,-0.0705
87.029,0.7927,-1.6816,-0.0708
87.050,0.7965,-1.6818,-0.0710
87.071,0.8002,-1.6819,-0.0713
87.092,0.8039,-1.6821,-0.0716
87.113,0.8077,-1.6822,-0.0719
87.134,0.8114,-1.6824,-0.0722
87.155,0.8152,-1.6825,-0.0725
87.176,0.8190,-1.6827,-0.0727
87.197,0.8228,-1.6828,-0.0729
87.218,0.8267,-1.6830,-0.0731
87.239,0.8305,-1.6832,-0.0734
87.260,0.8343,-1.6833,-0.0736
87.281,0.8379,-1.6834,-0.0739
87.302,0.8414,-1.6835,-0.0741
87.323,0.8449,-1.6837,-0.0744
87.344,0.8484,-1.6838,-0.0747
87.365,0.8519,-1.6839,-0.0750
87.386,0.8553,-1.6840,-0.0752
87.407,0.8588,-1.6841,-0.0754
87.428,0.8622,-1.6842,-0.0756
87.449,0.8656,-1.6843,-0.0758
87.470,0.8690,-1.6844,-0.0761
87.491,0.8723,-1.6845,-0.0764
87.512,0.8756,-1.6846,-0.0766
87.533,0.8789,-1.6847,-0.0769
87.554,0.8822,-1.6848,-0.0772
87.575,0.8853,-1.6849,-0.0776
87.596,0.8883,-1.6849,-0.0779
87.617,0.8913,-1.6850,-0.0783
87.638,0.8943,-1.6850,-0.0787
87.659,0.8973,-1.6851,-0.0791
87.680,0.9002,-1.6851,-0.0795
87.701,0.9030,-1.6851,-0.0800
87.722,0.9059,-1.6852,-0.0804
87.743,0.9088,-1.6852,-0.0809
87.764,0.9116,-1.6852,-0.0817
87.785,0.9144,-1.6851,-0.0837
87.806,0.9172,-1.6851,-0.0857
87.827,0.9200,-1.6850,-0.0877
87.848,0.9227,-1.6849,-0.0897
87.869,0.9254,-1.6848,-0.0920
87.890,0.9281,-1.6846,-0.0942
87.911,0.9307,-1.6845,-0.0964
87.932,0.9334,-1.6843,-0.0986
87.953,0.9361,-1.6842,-0.1009
87.974,0.9387,-1.6840,-0.1033
87.995,0.9413,-1.6837,-0.1057
88.016,0.9439,-1.6835,-0.1082
88.037,0.9465,-1.6832,-0.1106
88.058,0.9489,-1.6832,-0.1121
88.079,0.9511,-1.6835,-0.1119
88.100,0.9533,-1.6837,-0.1117
88.121,0.9555,-1.6840,-0.1115
88.142,0.9577,-1.6842,-0.1122
88.163,0.9600,-1.6844,-0.1136
88.184,0.9624,-1.6846,-0.1149
88.205,0.9647,-1.6848,-0.1162
88.226,0.9670,-1.6850,-0.1176
88.247,0.9692,-1.6852,-0.1190
88.268,0.9714,-1.6853,-0.1204
88.289,0.9736,-1.6855,-0.1218
88.310,0.9758,-1.6856,-0.1232
88.331,0.9781,-1.6857,-0.1246
88.352,0.9802,-1.6859,-0.1260
88.373,0.9823,-1.6861,-0.1273
88.394,0.9844,-1.6863,-0.1287
88.415,0.9864,-1.6865,-0.1300
88.436,0.9885,-1.6868,-0.1313
88.457,0.9906,-1.6870,-0.1327
88.478,0.9927,-1.6872,-0.1340
88.499,0.9946,-1.6874,-0.1345
88.520,0.9963,-1.6875,-0.1346
88.541,0.9981,-1.6877,-0.1357
88.562,0.9998,-1.6878,-0.1371
88.583,1.0016,-1.6879,-0.1385
88.604,1.0033,-1.6880,-0.1398
88.625,1.0051,-1.6881,-0.1412
88.646,1.0067,-1.6881,-0.1426
88.667,1.0084,-1.6882,-0.1441
88.688,1.0100,-1.6882,-0.1455
88.709,1.0117,-1.6882,-0.1470
88.730,1.0133,-1.6883,-0.1485
88.751,1.0149,-1.6882,-0.1502
88.772,1.0164,-1.6882,-0.1519
88.793,1.0180,-1.6881,-0.1535
88.814,1.0195,-1.6881,-0.1552
88.835,1.0210,-1.6880,-0.1570
88.856,1.0225,-1.6878,-0.1588
88.877,1.0239,-1.6877,-0.1605
88.898,1.0254,-1.6876,-0.1623
88.919,1.0268,-1.6874,-0.1641
88.940,1.0283,-1.6873,-0.1658
88.961,1.0297,-1.6871,-0.1678
88.982,1.0311,-1.6868,-0.1698
89.003,1.0324,-1.6866,-0.1718
89.024,1.0338,-1.6864,-0.1738
89.045,1.0352,-1.6861,-0.1755
89.066,1.0367,-1.6859,-0.1769
89.087,1.0382,-1.6856,-0.1784
89.108,1.0397,-1.6853,-0.1798
89.129,1.0412,-1.6851,-0.1812
89.150,1.0425,-1.6851,-0.1824
89.171,1.0438,-1.6853,-0.1835
89.192,1.0451,-1.6855,-0.1845
89.213,1.0464,-1.6857,-0.1855
89.234,1.0476,-1.6858,-0.1866
89.255,1.0488,-1.6860,-0.1878
89.276,1.0500,-1.6861,-0.1889
89.297,1.0512,-1.6862,-0.1900
89.318,1.0524,-1.6863,-0.1911
89.339,1.0536,-1.6865,-0.1922
89.360,1.0549,-1.6866,-0.1933
89.381,1.0562,-1.6867,-0.1943
89.402,1.0575,-1.6868,-0.1954
89.423,1.0588,-1.6869,-0.1964
89.444,1.0601,-1.6870,-0.1975
89.465,1.0614,-1.6870,-0.1986
89.486,1.0626,-1.6870,-0.1997
89.507,1.0638,-1.6871,-0.2008
89.528,1.0650,-1.6871,-0.2020
89.549,1.0661,-1.6870,-0.2032
89.570,1.0672,-1.6870,-0.2044
89.591,1.0683,-1.6870,-0.2056
89.612,1.0692,-1.6870,-0.2066
89.633,1.0692,-1.6870,-0.2066
89.654,1.0692,-1.6870,-0.2066
89.675,1.0692,-1.6870,-0.2066
89.696,1.0692,-1.6870,-0.2066
89.717,1.0691,-1.6872,-0.2008
89.738,1.0689,-1.6882,-0.1798
89.759,1.0688,-1.6891,-0.1588
89.780,1.0686,-1.6901,-0.1379
89.801,1.0685,-1.6910,-0.1173
89.822,1.0685,-1.6920,-0.0968
89.843,1.0684,-1.6930,-0.0761
89.864,1.0684,-1.6939,-0.0555
89.885,1.0684,-1.6949,-0.0348
89.906,1.0684,-1.6959,-0.0141
89.927,1.0684,-1.6968,0.0065
89.948,1.0684,-1.6978,0.0271
89.969,1.0685,-1.6987,0.0477
89.990,1.0686,-1.6997,0.0684
90.011,1.0687,-1.7006,0.0890
90.032,1.0688,-1.7016,0.1096
90.053,1.0689,-1.7025,0.1302
90.074,1.0691,-1.7035,0.1508
90.095,1.0692,-1.7044,0.1714
90.116,1.0694,-1.7054,0.1920
90.137,1.0696,-1.7063,0.2127
90.158,1.0699,-1.7072,0.2333
90.179,1.0701,-1.7082,0.2539
90.200,1.0704,-1.7091,0.2745
90.221,1.0707,-1.7100,0.2951
90.242,1.0710,-1.7109,0.3157
90.263,1.0713,-1.7118,0.3363
90.284,1.0717,-1.7127,0.3569
90.305,1.0720,-1.7136,0.3775
90.326,1.0724,-1.7145,0.3981
90.347,1.0728,-1.7153,0.4188
90.368,1.0732,-1.7162,0.4394
90.389,1.0736,-1.7170,0.4600
90.410,1.0741,-1.7179,0.4806
90.431,1.0746,-1.7187,0.5013
90.452,1.0750,-1.7196,0.5219
90.473,1.0755,-1.7204,0.5425
90.494,1.0761,-1.7212,0.5632
90.515,1.0766,-1.7220,0.5838
90.536,1.0771,-1.7228,0.6045
90.557,1.0777,-1.7235,0.6251
90.578,1.0783,-1.7243,0.6458
90.599,1.0789,-1.7250,0.6664
90.620,1.0795,-1.7258,0.6871
90.641,1.0801,-1.7265,0.7078
90.662,1.0808,-1.7272,0.7285
90.683,1.0814,-1.7279,0.7492
90.704,1.0821,-1.7286,0.7698
90.725,1.0828,-1.7292,0.7899
90.746,1.0835,-1.7299,0.8095
90.767,1.0841,-1.7305,0.8289
90.788,1.0848,-1.7310,0.8476
90.809,1.0854,-1.7316,0.8663
90.830,1.0861,-1.7321,0.8837
90.851,1.0867,-1.7326,0.9011
90.872,1.0873,-1.7331,0.9180
90.893,1.0880,-1.7335,0.9345
90.914,1.0886,-1.7339,0.9508
90.935,1.0892,-1.7343,0.9662
90.956,1.0898,-1.7347,0.9815
90.977,1.0904,-1.7351,0.9963
90.998,1.0909,-1.7355,1.0109
91.019,1.0915,-1.7358,1.0250
91.040,1.0920,-1.7361,1.0386
91.061,1.0926,-1.7364,1.0521
91.082,1.0931,-1.7367,1.0650
91.103,1.0937,-1.7370,1.0779
91.124,1.0942,-1.7372,1.0902
91.145,1.0947,-1.7375,1.1022
91.166,1.0951,-1.7377,1.1140
91.187,1.0956,-1.7380,1.1254
91.208,1.0961,-1.7382,1.1368
91.229,1.0966,-1.7384,1.1476
91.250,1.0970,-1.7386,1.1582
91.271,1.0975,-1.7388,1.1686
91.292,1.0979,-1.7390,1.1788
91.313,1.0983,-1.7391,1.1889
91.334,1.0987,-1.7393,1.1983
91.355,1.0991,-1.7395,1.2077
91.376,1.0995,-1.7396,1.2168
91.397,1.0999,-1.7397,1.2257
91.418,1.1003,-1.7399,1.2344
91.439,1.1007,-1.7400,1.2428
91.460,1.1010,-1.7401,1.2511
91.481,1.1014,-1.7402,1.2590
91.502,1.1017,-1.7403,1.2669
91.523,1.1021,-1.7405,1.2745
91.544,1.1024,-1.7406,1.2818
91.565,1.1027,-1.7406,1.2890
91.586,1.1030,-1.7407,1.2960
91.607,1.1033,-1.7408,1.3029
91.628,1.1036,-1.7409,1.3094
91.649,1.1039,-1.7410,1.3158
91.670,1.1042,-1.7410,1.3220
91.691,1.1045,-1.7411,1.3281
91.712,1.1047,-1.7412,1.3340
91.733,1.1050,-1.7412,1.3396
91.754,1.1053,-1.7413,1.3452
91.775,1.1055,-1.7414,1.3507
